"","Country","Commodity","Exports.Tons","Exports.Dollars","Imports.Tons","Imports.Dollars"
"2405","Japan","Nitrogen Solutions","1.1023","","",""
"2406","Japan","Normal Super","12076.7988","","",""
"2407","Japan","Other Nitrogen Fertilizers","1801.1582","","22.046","21334"
"2408","Japan","Other Phosphate Fertilizers","24.250600000000002","","84.8771","100000"
"2409","Japan","Other Potassium Fertilizers","54665.2616","","",""
"2410","Japan","Phosphate Rock","4516.123100000001","","793.6560000000001","31760"
"2411","Japan","Phosphoric Acid, Superphosphoric","26.4552","","1265.4404000000002","236815"
"2412","Japan","Phosphoric Acid, Wet Process","105.8208","","",""
"2413","Japan","Potassium Muriate","6097.9236","","",""
"2414","Japan","Potassium Nitrate","","","1128.7552","312585"
"2415","Japan","Potassium Sulfate","1.1023","","151.01510000000002","132275"
"2416","Japan","Potassium-Sodium Nitrate","","","",""
"2417","Japan","Sodium Nitrate","","","",""
"2418","Japan","Sulfur","","","8.8184","12800"
"2419","Japan","Urea (Solid)","191.80020000000002","","1132.0621","366990"
"2420","Jordan","Total","260.1428","","",""
"2421","Jordan","Ammonium Nitrate (Solid)","","","",""
"2422","Jordan","Ammonium Sulfate","","","",""
"2423","Jordan","Anhydrous Ammonia","","","",""
"2424","Jordan","Aqua Ammonia","","","",""
"2425","Jordan","Calcium Cyanamide","","","",""
"2426","Jordan","Calcium Nitrate","","","",""
"2427","Jordan","Chemical Mixtures","213.8462","","",""
"2428","Jordan","Concentrated Super","","","",""
"2429","Jordan","Diammonium Phosphate (DAP)","","","",""
"2430","Jordan","Monammonium Phosphate (MAP)","","","",""
"2431","Jordan","Nitrogen Solutions","","","",""
"2432","Jordan","Normal Super","","","",""
"2433","Jordan","Other Nitrogen Fertilizers","","","",""
"2434","Jordan","Other Phosphate Fertilizers","","","",""
"2435","Jordan","Other Potassium Fertilizers","46.296600000000005","","",""
"2436","Jordan","Phosphate Rock","","","",""
"2437","Jordan","Phosphoric Acid, Superphosphoric","","","",""
"2438","Jordan","Phosphoric Acid, Wet Process","","","",""
"2439","Jordan","Potassium Muriate","","","",""
"2440","Jordan","Potassium Nitrate","","","",""
"2441","Jordan","Potassium Sulfate","","","",""
"2442","Jordan","Potassium-Sodium Nitrate","","","",""
"2443","Jordan","Sodium Nitrate","","","",""
"2444","Jordan","Sulfur","","","",""
"2445","Jordan","Urea (Solid)","","","",""
"2446","Kazakhstan","Total","1.1023","","",""
"2447","Kazakhstan","Ammonium Nitrate (Solid)","","","",""
"2448","Kazakhstan","Ammonium Sulfate","","","",""
"2449","Kazakhstan","Anhydrous Ammonia","","","",""
"2450","Kazakhstan","Aqua Ammonia","","","",""
"2451","Kazakhstan","Calcium Cyanamide","","","",""
"2452","Kazakhstan","Calcium Nitrate","","","",""
"2453","Kazakhstan","Chemical Mixtures","","","",""
"2454","Kazakhstan","Concentrated Super","","","",""
"2455","Kazakhstan","Diammonium Phosphate (DAP)","","","",""
"2456","Kazakhstan","Monammonium Phosphate (MAP)","","","",""
"2457","Kazakhstan","Nitrogen Solutions","","","",""
"2458","Kazakhstan","Normal Super","","","",""
"2459","Kazakhstan","Other Nitrogen Fertilizers","","","",""
"2460","Kazakhstan","Other Phosphate Fertilizers","","","",""
"2461","Kazakhstan","Other Potassium Fertilizers","","","",""
"2462","Kazakhstan","Phosphate Rock","","","",""
"2463","Kazakhstan","Phosphoric Acid, Superphosphoric","","","",""
"2464","Kazakhstan","Phosphoric Acid, Wet Process","","","",""
"2465","Kazakhstan","Potassium Muriate","","","",""
"2466","Kazakhstan","Potassium Nitrate","","","",""
"2467","Kazakhstan","Potassium Sulfate","","","",""
"2468","Kazakhstan","Potassium-Sodium Nitrate","","","",""
"2469","Kazakhstan","Sodium Nitrate","1.1023","","",""
"2470","Kazakhstan","Sulfur","","","",""
"2471","Kazakhstan","Urea (Solid)","","","",""
"2472","Kenya","Total","99438.48300000001","","",""
"2473","Kenya","Ammonium Nitrate (Solid)","","","",""
"2474","Kenya","Ammonium Sulfate","","","",""
"2475","Kenya","Anhydrous Ammonia","","","",""
"2476","Kenya","Aqua Ammonia","","","",""
"2477","Kenya","Calcium Cyanamide","","","",""
"2478","Kenya","Calcium Nitrate","","","",""
"2479","Kenya","Chemical Mixtures","","","",""
"2480","Kenya","Concentrated Super","3858.05","","",""
"2481","Kenya","Diammonium Phosphate (DAP)","95580.433","","",""
"2482","Kenya","Monammonium Phosphate (MAP)","","","",""
"2483","Kenya","Nitrogen Solutions","","","",""
"2484","Kenya","Normal Super","","","",""
"2485","Kenya","Other Nitrogen Fertilizers","","","",""
"2486","Kenya","Other Phosphate Fertilizers","","","",""
"2487","Kenya","Other Potassium Fertilizers","","","",""
"2488","Kenya","Phosphate Rock","","","",""
"2489","Kenya","Phosphoric Acid, Superphosphoric","","","",""
"2490","Kenya","Phosphoric Acid, Wet Process","","","",""
"2491","Kenya","Potassium Muriate","","","",""
"2492","Kenya","Potassium Nitrate","","","",""
"2493","Kenya","Potassium Sulfate","","","",""
"2494","Kenya","Potassium-Sodium Nitrate","","","",""
"2495","Kenya","Sodium Nitrate","","","",""
"2496","Kenya","Sulfur","","","",""
"2497","Kenya","Urea (Solid)","","","",""
"2498","Kuwait","Total","98.10470000000001","","724864.7639","126120299"
"2499","Kuwait","Ammonium Nitrate (Solid)","","","",""
"2500","Kuwait","Ammonium Sulfate","","","",""
"2501","Kuwait","Anhydrous Ammonia","","","",""
"2502","Kuwait","Aqua Ammonia","","","",""
"2503","Kuwait","Calcium Cyanamide","","","",""
"2504","Kuwait","Calcium Nitrate","","","",""
"2505","Kuwait","Chemical Mixtures","","","",""
"2506","Kuwait","Concentrated Super","","","",""
"2507","Kuwait","Diammonium Phosphate (DAP)","","","",""
"2508","Kuwait","Monammonium Phosphate (MAP)","","","",""
"2509","Kuwait","Nitrogen Solutions","","","",""
"2510","Kuwait","Normal Super","","","",""
"2511","Kuwait","Other Nitrogen Fertilizers","5.5115","","",""
"2512","Kuwait","Other Phosphate Fertilizers","","","",""
"2513","Kuwait","Other Potassium Fertilizers","","","",""
"2514","Kuwait","Phosphate Rock","","","",""
"2515","Kuwait","Phosphoric Acid, Superphosphoric","1.1023","","",""
"2516","Kuwait","Phosphoric Acid, Wet Process","91.49090000000001","","",""
"2517","Kuwait","Potassium Muriate","","","",""
"2518","Kuwait","Potassium Nitrate","","","",""
"2519","Kuwait","Potassium Sulfate","","","",""
"2520","Kuwait","Potassium-Sodium Nitrate","","","",""
"2521","Kuwait","Sodium Nitrate","","","",""
"2522","Kuwait","Sulfur","","","",""
"2523","Kuwait","Urea (Solid)","","","724864.7639","126120299"
"2524","Laos","Total","","","",""
"2525","Laos","Ammonium Nitrate (Solid)","","","",""
"2526","Laos","Ammonium Sulfate","","","",""
"2527","Laos","Anhydrous Ammonia","","","",""
"2528","Laos","Aqua Ammonia","","","",""
"2529","Laos","Calcium Cyanamide","","","",""
"2530","Laos","Calcium Nitrate","","","",""
"2531","Laos","Chemical Mixtures","","","",""
"2532","Laos","Concentrated Super","","","",""
"2533","Laos","Diammonium Phosphate (DAP)","","","",""
"2534","Laos","Monammonium Phosphate (MAP)","","","",""
"2535","Laos","Nitrogen Solutions","","","",""
"2536","Laos","Normal Super","","","",""
"2537","Laos","Other Nitrogen Fertilizers","","","",""
"2538","Laos","Other Phosphate Fertilizers","","","",""
"2539","Laos","Other Potassium Fertilizers","","","",""
"2540","Laos","Phosphate Rock","","","",""
"2541","Laos","Phosphoric Acid, Superphosphoric","","","",""
"2542","Laos","Phosphoric Acid, Wet Process","","","",""
"2543","Laos","Potassium Muriate","","","",""
"2544","Laos","Potassium Nitrate","","","",""
"2545","Laos","Potassium Sulfate","","","",""
"2546","Laos","Potassium-Sodium Nitrate","","","",""
"2547","Laos","Sodium Nitrate","","","",""
"2548","Laos","Sulfur","","","",""
"2549","Laos","Urea (Solid)","","","",""
"2550","Latvia","Total","","","31966.7","7947170"
"2551","Latvia","Ammonium Nitrate (Solid)","","","",""
"2552","Latvia","Ammonium Sulfate","","","",""
"2553","Latvia","Anhydrous Ammonia","","","31966.7","7947170"
"2554","Latvia","Aqua Ammonia","","","",""
"2555","Latvia","Calcium Cyanamide","","","",""
"2556","Latvia","Calcium Nitrate","","","",""
"2557","Latvia","Chemical Mixtures","","","",""
"2558","Latvia","Concentrated Super","","","",""
"2559","Latvia","Diammonium Phosphate (DAP)","","","",""
"2560","Latvia","Monammonium Phosphate (MAP)","","","",""
"2561","Latvia","Nitrogen Solutions","","","",""
"2562","Latvia","Normal Super","","","",""
"2563","Latvia","Other Nitrogen Fertilizers","","","",""
"2564","Latvia","Other Phosphate Fertilizers","","","",""
"2565","Latvia","Other Potassium Fertilizers","","","",""
"2566","Latvia","Phosphate Rock","","","",""
"2567","Latvia","Phosphoric Acid, Superphosphoric","","","",""
"2568","Latvia","Phosphoric Acid, Wet Process","","","",""
"2569","Latvia","Potassium Muriate","","","",""
"2570","Latvia","Potassium Nitrate","","","",""
"2571","Latvia","Potassium Sulfate","","","",""
"2572","Latvia","Potassium-Sodium Nitrate","","","",""
"2573","Latvia","Sodium Nitrate","","","",""
"2574","Latvia","Sulfur","","","",""
"2575","Latvia","Urea (Solid)","","","",""
"2576","Lebanon","Total","9.9207","","",""
"2577","Lebanon","Ammonium Nitrate (Solid)","","","",""
"2578","Lebanon","Ammonium Sulfate","","","",""
"2579","Lebanon","Anhydrous Ammonia","","","",""
"2580","Lebanon","Aqua Ammonia","","","",""
"2581","Lebanon","Calcium Cyanamide","","","",""
"2582","Lebanon","Calcium Nitrate","","","",""
"2583","Lebanon","Chemical Mixtures","9.9207","","",""
"2584","Lebanon","Concentrated Super","","","",""
"2585","Lebanon","Diammonium Phosphate (DAP)","","","",""
"2586","Lebanon","Monammonium Phosphate (MAP)","","","",""
"2587","Lebanon","Nitrogen Solutions","","","",""
"2588","Lebanon","Normal Super","","","",""
"2589","Lebanon","Other Nitrogen Fertilizers","","","",""
"2590","Lebanon","Other Phosphate Fertilizers","","","",""
"2591","Lebanon","Other Potassium Fertilizers","","","",""
"2592","Lebanon","Phosphate Rock","","","",""
"2593","Lebanon","Phosphoric Acid, Superphosphoric","","","",""
"2594","Lebanon","Phosphoric Acid, Wet Process","","","",""
"2595","Lebanon","Potassium Muriate","","","",""
"2596","Lebanon","Potassium Nitrate","","","",""
"2597","Lebanon","Potassium Sulfate","","","",""
"2598","Lebanon","Potassium-Sodium Nitrate","","","",""
"2599","Lebanon","Sodium Nitrate","","","",""
"2600","Lebanon","Sulfur","","","",""
"2601","Lebanon","Urea (Solid)","","","",""
"2602","Liberia","Total","941.3642","","",""
"2603","Liberia","Ammonium Nitrate (Solid)","","","",""
"2604","Liberia","Ammonium Sulfate","","","",""
"2605","Liberia","Anhydrous Ammonia","941.3642","","",""
"2606","Liberia","Aqua Ammonia","","","",""
"2607","Liberia","Calcium Cyanamide","","","",""
"2608","Liberia","Calcium Nitrate","","","",""
"2609","Liberia","Chemical Mixtures","","","",""
"2610","Liberia","Concentrated Super","","","",""
"2611","Liberia","Diammonium Phosphate (DAP)","","","",""
"2612","Liberia","Monammonium Phosphate (MAP)","","","",""
"2613","Liberia","Nitrogen Solutions","","","",""
"2614","Liberia","Normal Super","","","",""
"2615","Liberia","Other Nitrogen Fertilizers","","","",""
"2616","Liberia","Other Phosphate Fertilizers","","","",""
"2617","Liberia","Other Potassium Fertilizers","","","",""
"2618","Liberia","Phosphate Rock","","","",""
"2619","Liberia","Phosphoric Acid, Superphosphoric","","","",""
"2620","Liberia","Phosphoric Acid, Wet Process","","","",""
"2621","Liberia","Potassium Muriate","","","",""
"2622","Liberia","Potassium Nitrate","","","",""
"2623","Liberia","Potassium Sulfate","","","",""
"2624","Liberia","Potassium-Sodium Nitrate","","","",""
"2625","Liberia","Sodium Nitrate","","","",""
"2626","Liberia","Sulfur","","","",""
"2627","Liberia","Urea (Solid)","","","",""
"2628","Libya","Total","","","67188.4919","12894504"
"2629","Libya","Ammonium Nitrate (Solid)","","","",""
"2630","Libya","Ammonium Sulfate","","","",""
"2631","Libya","Anhydrous Ammonia","","","23025.9447","4700118"
"2632","Libya","Aqua Ammonia","","","",""
"2633","Libya","Calcium Cyanamide","","","",""
"2634","Libya","Calcium Nitrate","","","",""
"2635","Libya","Chemical Mixtures","","","",""
"2636","Libya","Concentrated Super","","","",""
"2637","Libya","Diammonium Phosphate (DAP)","","","",""
"2638","Libya","Monammonium Phosphate (MAP)","","","",""
"2639","Libya","Nitrogen Solutions","","","",""
"2640","Libya","Normal Super","","","",""
"2641","Libya","Other Nitrogen Fertilizers","","","",""
"2642","Libya","Other Phosphate Fertilizers","","","",""
"2643","Libya","Other Potassium Fertilizers","","","",""
"2644","Libya","Phosphate Rock","","","",""
"2645","Libya","Phosphoric Acid, Superphosphoric","","","",""
"2646","Libya","Phosphoric Acid, Wet Process","","","",""
"2647","Libya","Potassium Muriate","","","",""
"2648","Libya","Potassium Nitrate","","","",""
"2649","Libya","Potassium Sulfate","","","",""
"2650","Libya","Potassium-Sodium Nitrate","","","",""
"2651","Libya","Sodium Nitrate","","","",""
"2652","Libya","Sulfur","","","",""
"2653","Libya","Urea (Solid)","","","44162.5472","8194386"
"2654","Liechtenstein","Total","","","",""
"2655","Liechtenstein","Ammonium Nitrate (Solid)","","","",""
"2656","Liechtenstein","Ammonium Sulfate","","","",""
"2657","Liechtenstein","Anhydrous Ammonia","","","",""
"2658","Liechtenstein","Aqua Ammonia","","","",""
"2659","Liechtenstein","Calcium Cyanamide","","","",""
"2660","Liechtenstein","Calcium Nitrate","","","",""
"2661","Liechtenstein","Chemical Mixtures","","","",""
"2662","Liechtenstein","Concentrated Super","","","",""
"2663","Liechtenstein","Diammonium Phosphate (DAP)","","","",""
"2664","Liechtenstein","Monammonium Phosphate (MAP)","","","",""
"2665","Liechtenstein","Nitrogen Solutions","","","",""
"2666","Liechtenstein","Normal Super","","","",""
"2667","Liechtenstein","Other Nitrogen Fertilizers","","","",""
"2668","Liechtenstein","Other Phosphate Fertilizers","","","",""
"2669","Liechtenstein","Other Potassium Fertilizers","","","",""
"2670","Liechtenstein","Phosphate Rock","","","",""
"2671","Liechtenstein","Phosphoric Acid, Superphosphoric","","","",""
"2672","Liechtenstein","Phosphoric Acid, Wet Process","","","",""
"2673","Liechtenstein","Potassium Muriate","","","",""
"2674","Liechtenstein","Potassium Nitrate","","","",""
"2675","Liechtenstein","Potassium Sulfate","","","",""
"2676","Liechtenstein","Potassium-Sodium Nitrate","","","",""
"2677","Liechtenstein","Sodium Nitrate","","","",""
"2678","Liechtenstein","Sulfur","","","",""
"2679","Liechtenstein","Urea (Solid)","","","",""
"2680","Lithuania","Total","","","148529.41350000002","20492945"
"2681","Lithuania","Ammonium Nitrate (Solid)","","","",""
"2682","Lithuania","Ammonium Sulfate","","","",""
"2683","Lithuania","Anhydrous Ammonia","","","26021.9961","6055607"
"2684","Lithuania","Aqua Ammonia","","","",""
"2685","Lithuania","Calcium Cyanamide","","","",""
"2686","Lithuania","Calcium Nitrate","","","",""
"2687","Lithuania","Chemical Mixtures","","","",""
"2688","Lithuania","Concentrated Super","","","",""
"2689","Lithuania","Diammonium Phosphate (DAP)","","","",""
"2690","Lithuania","Monammonium Phosphate (MAP)","","","",""
"2691","Lithuania","Nitrogen Solutions","","","122507.4174","14437338"
"2692","Lithuania","Normal Super","","","",""
"2693","Lithuania","Other Nitrogen Fertilizers","","","",""
"2694","Lithuania","Other Phosphate Fertilizers","","","",""
"2695","Lithuania","Other Potassium Fertilizers","","","",""
"2696","Lithuania","Phosphate Rock","","","",""
"2697","Lithuania","Phosphoric Acid, Superphosphoric","","","",""
"2698","Lithuania","Phosphoric Acid, Wet Process","","","",""
"2699","Lithuania","Potassium Muriate","","","",""
"2700","Lithuania","Potassium Nitrate","","","",""
"2701","Lithuania","Potassium Sulfate","","","",""
"2702","Lithuania","Potassium-Sodium Nitrate","","","",""
"2703","Lithuania","Sodium Nitrate","","","",""
"2704","Lithuania","Sulfur","","","",""
"2705","Lithuania","Urea (Solid)","","","",""
"2706","Luxembourg","Total","","","",""
"2707","Luxembourg","Ammonium Nitrate (Solid)","","","",""
"2708","Luxembourg","Ammonium Sulfate","","","",""
"2709","Luxembourg","Anhydrous Ammonia","","","",""
"2710","Luxembourg","Aqua Ammonia","","","",""
"2711","Luxembourg","Calcium Cyanamide","","","",""
"2712","Luxembourg","Calcium Nitrate","","","",""
"2713","Luxembourg","Chemical Mixtures","","","",""
"2714","Luxembourg","Concentrated Super","","","",""
"2715","Luxembourg","Diammonium Phosphate (DAP)","","","",""
"2716","Luxembourg","Monammonium Phosphate (MAP)","","","",""
"2717","Luxembourg","Nitrogen Solutions","","","",""
"2718","Luxembourg","Normal Super","","","",""
"2719","Luxembourg","Other Nitrogen Fertilizers","","","",""
"2720","Luxembourg","Other Phosphate Fertilizers","","","",""
"2721","Luxembourg","Other Potassium Fertilizers","","","",""
"2722","Luxembourg","Phosphate Rock","","","",""
"2723","Luxembourg","Phosphoric Acid, Superphosphoric","","","",""
"2724","Luxembourg","Phosphoric Acid, Wet Process","","","",""
"2725","Luxembourg","Potassium Muriate","","","",""
"2726","Luxembourg","Potassium Nitrate","","","",""
"2727","Luxembourg","Potassium Sulfate","","","",""
"2728","Luxembourg","Potassium-Sodium Nitrate","","","",""
"2729","Luxembourg","Sodium Nitrate","","","",""
"2730","Luxembourg","Sulfur","","","",""
"2731","Luxembourg","Urea (Solid)","","","",""
"2732","Macao (Macau)","Total","","","",""
"2733","Macao (Macau)","Ammonium Nitrate (Solid)","","","",""
"2734","Macao (Macau)","Ammonium Sulfate","","","",""
"2735","Macao (Macau)","Anhydrous Ammonia","","","",""
"2736","Macao (Macau)","Aqua Ammonia","","","",""
"2737","Macao (Macau)","Calcium Cyanamide","","","",""
"2738","Macao (Macau)","Calcium Nitrate","","","",""
"2739","Macao (Macau)","Chemical Mixtures","","","",""
"2740","Macao (Macau)","Concentrated Super","","","",""
"2741","Macao (Macau)","Diammonium Phosphate (DAP)","","","",""
"2742","Macao (Macau)","Monammonium Phosphate (MAP)","","","",""
"2743","Macao (Macau)","Nitrogen Solutions","","","",""
"2744","Macao (Macau)","Normal Super","","","",""
"2745","Macao (Macau)","Other Nitrogen Fertilizers","","","",""
"2746","Macao (Macau)","Other Phosphate Fertilizers","","","",""
"2747","Macao (Macau)","Other Potassium Fertilizers","","","",""
"2748","Macao (Macau)","Phosphate Rock","","","",""
"2749","Macao (Macau)","Phosphoric Acid, Superphosphoric","","","",""
"2750","Macao (Macau)","Phosphoric Acid, Wet Process","","","",""
"2751","Macao (Macau)","Potassium Muriate","","","",""
"2752","Macao (Macau)","Potassium Nitrate","","","",""
"2753","Macao (Macau)","Potassium Sulfate","","","",""
"2754","Macao (Macau)","Potassium-Sodium Nitrate","","","",""
"2755","Macao (Macau)","Sodium Nitrate","","","",""
"2756","Macao (Macau)","Sulfur","","","",""
"2757","Macao (Macau)","Urea (Solid)","","","",""
"2758","Macedonia (Skopje)","Total","","","",""
"2759","Macedonia (Skopje)","Ammonium Nitrate (Solid)","","","",""
"2760","Macedonia (Skopje)","Ammonium Sulfate","","","",""
"2761","Macedonia (Skopje)","Anhydrous Ammonia","","","",""
"2762","Macedonia (Skopje)","Aqua Ammonia","","","",""
"2763","Macedonia (Skopje)","Calcium Cyanamide","","","",""
"2764","Macedonia (Skopje)","Calcium Nitrate","","","",""
"2765","Macedonia (Skopje)","Chemical Mixtures","","","",""
"2766","Macedonia (Skopje)","Concentrated Super","","","",""
"2767","Macedonia (Skopje)","Diammonium Phosphate (DAP)","","","",""
"2768","Macedonia (Skopje)","Monammonium Phosphate (MAP)","","","",""
"2769","Macedonia (Skopje)","Nitrogen Solutions","","","",""
"2770","Macedonia (Skopje)","Normal Super","","","",""
"2771","Macedonia (Skopje)","Other Nitrogen Fertilizers","","","",""
"2772","Macedonia (Skopje)","Other Phosphate Fertilizers","","","",""
"2773","Macedonia (Skopje)","Other Potassium Fertilizers","","","",""
"2774","Macedonia (Skopje)","Phosphate Rock","","","",""
"2775","Macedonia (Skopje)","Phosphoric Acid, Superphosphoric","","","",""
"2776","Macedonia (Skopje)","Phosphoric Acid, Wet Process","","","",""
"2777","Macedonia (Skopje)","Potassium Muriate","","","",""
"2778","Macedonia (Skopje)","Potassium Nitrate","","","",""
"2779","Macedonia (Skopje)","Potassium Sulfate","","","",""
"2780","Macedonia (Skopje)","Potassium-Sodium Nitrate","","","",""
"2781","Macedonia (Skopje)","Sodium Nitrate","","","",""
"2782","Macedonia (Skopje)","Sulfur","","","",""
"2783","Macedonia (Skopje)","Urea (Solid)","","","",""
"2784","Madagascar (Malagasy)","Total","","","",""
"2785","Madagascar (Malagasy)","Ammonium Nitrate (Solid)","","","",""
"2786","Madagascar (Malagasy)","Ammonium Sulfate","","","",""
"2787","Madagascar (Malagasy)","Anhydrous Ammonia","","","",""
"2788","Madagascar (Malagasy)","Aqua Ammonia","","","",""
"2789","Madagascar (Malagasy)","Calcium Cyanamide","","","",""
"2790","Madagascar (Malagasy)","Calcium Nitrate","","","",""
"2791","Madagascar (Malagasy)","Chemical Mixtures","","","",""
"2792","Madagascar (Malagasy)","Concentrated Super","","","",""
"2793","Madagascar (Malagasy)","Diammonium Phosphate (DAP)","","","",""
"2794","Madagascar (Malagasy)","Monammonium Phosphate (MAP)","","","",""
"2795","Madagascar (Malagasy)","Nitrogen Solutions","","","",""
"2796","Madagascar (Malagasy)","Normal Super","","","",""
"2797","Madagascar (Malagasy)","Other Nitrogen Fertilizers","","","",""
"2798","Madagascar (Malagasy)","Other Phosphate Fertilizers","","","",""
"2799","Madagascar (Malagasy)","Other Potassium Fertilizers","","","",""
"2800","Madagascar (Malagasy)","Phosphate Rock","","","",""
"2801","Madagascar (Malagasy)","Phosphoric Acid, Superphosphoric","","","",""
"2802","Madagascar (Malagasy)","Phosphoric Acid, Wet Process","","","",""
"2803","Madagascar (Malagasy)","Potassium Muriate","","","",""
"2804","Madagascar (Malagasy)","Potassium Nitrate","","","",""
"2805","Madagascar (Malagasy)","Potassium Sulfate","","","",""
"2806","Madagascar (Malagasy)","Potassium-Sodium Nitrate","","","",""
"2807","Madagascar (Malagasy)","Sodium Nitrate","","","",""
"2808","Madagascar (Malagasy)","Sulfur","","","",""
"2809","Madagascar (Malagasy)","Urea (Solid)","","","",""
"2810","Malawi","Total","","","",""
"2811","Malawi","Ammonium Nitrate (Solid)","","","",""
"2812","Malawi","Ammonium Sulfate","","","",""
"2813","Malawi","Anhydrous Ammonia","","","",""
"2814","Malawi","Aqua Ammonia","","","",""
"2815","Malawi","Calcium Cyanamide","","","",""
"2816","Malawi","Calcium Nitrate","","","",""
"2817","Malawi","Chemical Mixtures","","","",""
"2818","Malawi","Concentrated Super","","","",""
"2819","Malawi","Diammonium Phosphate (DAP)","","","",""
"2820","Malawi","Monammonium Phosphate (MAP)","","","",""
"2821","Malawi","Nitrogen Solutions","","","",""
"2822","Malawi","Normal Super","","","",""
"2823","Malawi","Other Nitrogen Fertilizers","","","",""
"2824","Malawi","Other Phosphate Fertilizers","","","",""
"2825","Malawi","Other Potassium Fertilizers","","","",""
"2826","Malawi","Phosphate Rock","","","",""
"2827","Malawi","Phosphoric Acid, Superphosphoric","","","",""
"2828","Malawi","Phosphoric Acid, Wet Process","","","",""
"2829","Malawi","Potassium Muriate","","","",""
"2830","Malawi","Potassium Nitrate","","","",""
"2831","Malawi","Potassium Sulfate","","","",""
"2832","Malawi","Potassium-Sodium Nitrate","","","",""
"2833","Malawi","Sodium Nitrate","","","",""
"2834","Malawi","Sulfur","","","",""
"2835","Malawi","Urea (Solid)","","","",""
"2836","Malaysia","Total","11408.805","","29159.141900000002","4695432"
"2837","Malaysia","Ammonium Nitrate (Solid)","","","",""
"2838","Malaysia","Ammonium Sulfate","","","",""
"2839","Malaysia","Anhydrous Ammonia","85.9794","","",""
"2840","Malaysia","Aqua Ammonia","","","",""
"2841","Malaysia","Calcium Cyanamide","","","",""
"2842","Malaysia","Calcium Nitrate","","","",""
"2843","Malaysia","Chemical Mixtures","1061.5149000000001","","",""
"2844","Malaysia","Concentrated Super","","","",""
"2845","Malaysia","Diammonium Phosphate (DAP)","","","",""
"2846","Malaysia","Monammonium Phosphate (MAP)","","","",""
"2847","Malaysia","Nitrogen Solutions","","","",""
"2848","Malaysia","Normal Super","","","",""
"2849","Malaysia","Other Nitrogen Fertilizers","1415.3532","","",""
"2850","Malaysia","Other Phosphate Fertilizers","20.9437","","",""
"2851","Malaysia","Other Potassium Fertilizers","8703.7608","","",""
"2852","Malaysia","Phosphate Rock","33.069","","",""
"2853","Malaysia","Phosphoric Acid, Superphosphoric","","","",""
"2854","Malaysia","Phosphoric Acid, Wet Process","9.9207","","",""
"2855","Malaysia","Potassium Muriate","","","",""
"2856","Malaysia","Potassium Nitrate","","","",""
"2857","Malaysia","Potassium Sulfate","","","",""
"2858","Malaysia","Potassium-Sodium Nitrate","","","",""
"2859","Malaysia","Sodium Nitrate","","","",""
"2860","Malaysia","Sulfur","","","",""
"2861","Malaysia","Urea (Solid)","78.2633","","29159.141900000002","4695432"
"2862","Maldives","Total","","","",""
"2863","Maldives","Ammonium Nitrate (Solid)","","","",""
"2864","Maldives","Ammonium Sulfate","","","",""
"2865","Maldives","Anhydrous Ammonia","","","",""
"2866","Maldives","Aqua Ammonia","","","",""
"2867","Maldives","Calcium Cyanamide","","","",""
"2868","Maldives","Calcium Nitrate","","","",""
"2869","Maldives","Chemical Mixtures","","","",""
"2870","Maldives","Concentrated Super","","","",""
"2871","Maldives","Diammonium Phosphate (DAP)","","","",""
"2872","Maldives","Monammonium Phosphate (MAP)","","","",""
"2873","Maldives","Nitrogen Solutions","","","",""
"2874","Maldives","Normal Super","","","",""
"2875","Maldives","Other Nitrogen Fertilizers","","","",""
"2876","Maldives","Other Phosphate Fertilizers","","","",""
"2877","Maldives","Other Potassium Fertilizers","","","",""
"2878","Maldives","Phosphate Rock","","","",""
"2879","Maldives","Phosphoric Acid, Superphosphoric","","","",""
"2880","Maldives","Phosphoric Acid, Wet Process","","","",""
"2881","Maldives","Potassium Muriate","","","",""
"2882","Maldives","Potassium Nitrate","","","",""
"2883","Maldives","Potassium Sulfate","","","",""
"2884","Maldives","Potassium-Sodium Nitrate","","","",""
"2885","Maldives","Sodium Nitrate","","","",""
"2886","Maldives","Sulfur","","","",""
"2887","Maldives","Urea (Solid)","","","",""
"2888","Mali","Total","","","",""
"2889","Mali","Ammonium Nitrate (Solid)","","","",""
"2890","Mali","Ammonium Sulfate","","","",""
"2891","Mali","Anhydrous Ammonia","","","",""
"2892","Mali","Aqua Ammonia","","","",""
"2893","Mali","Calcium Cyanamide","","","",""
"2894","Mali","Calcium Nitrate","","","",""
"2895","Mali","Chemical Mixtures","","","",""
"2896","Mali","Concentrated Super","","","",""
"2897","Mali","Diammonium Phosphate (DAP)","","","",""
"2898","Mali","Monammonium Phosphate (MAP)","","","",""
"2899","Mali","Nitrogen Solutions","","","",""
"2900","Mali","Normal Super","","","",""
"2901","Mali","Other Nitrogen Fertilizers","","","",""
"2902","Mali","Other Phosphate Fertilizers","","","",""
"2903","Mali","Other Potassium Fertilizers","","","",""
"2904","Mali","Phosphate Rock","","","",""
"2905","Mali","Phosphoric Acid, Superphosphoric","","","",""
"2906","Mali","Phosphoric Acid, Wet Process","","","",""
"2907","Mali","Potassium Muriate","","","",""
"2908","Mali","Potassium Nitrate","","","",""
"2909","Mali","Potassium Sulfate","","","",""
"2910","Mali","Potassium-Sodium Nitrate","","","",""
"2911","Mali","Sodium Nitrate","","","",""
"2912","Mali","Sulfur","","","",""
"2913","Mali","Urea (Solid)","","","",""
"2914","Malta And Gozo","Total","1.1023","","",""
